data_state,lic_type,standard_app_type,year,mean,median,count,count_over30days,pct_over30days,count_over60days,pct_over60days,count_over90days,pct_over90days,count_over120days,pct_over120days,count_over180days,pct_over180days,count_over1year,pct_over1year
NM,LPN,Endorsement,Pending as of 11/03/21,102,93,10,10,1,10,1,6,0.6,2,0.2,0,0,0,0
NM,LPN,Exam,2020,55,48,145,103,0.7103448275862069,51,0.35172413793103446,21,0.14482758620689656,7,0.04827586206896552,0,0,0,0
NM,LPN,Exam,2021,54,49,85,66,0.7764705882352941,22,0.25882352941176473,10,0.11764705882352941,5,0.058823529411764705,1,0.011764705882352941,0,0
NM,LPN,Exam,Pending as of 11/03/21,107,89,4,4,1,4,1,2,0.5,1,0.25,0,0,0,0
NM,LPN,Exam-retest,2020,84,61.5,8,7,0.875,4,0.5,3,0.375,2,0.25,1,0.125,0,0
NM,LPN,Exam-retest,2021,94,77.5,4,4,1,4,1,1,0.25,1,0.25,0,0,0,0
NM,LPN,Exam-retest,Pending as of 11/03/21,64,64.5,2,2,1,1,0.5,0,0,0,0,0,0,0,0
NM,LPN,Other,2020,148,143,5,5,1,5,1,5,1,3,0.6,1,0.2,0,0
NM,LPN,Other,2021,29,29,1,0,0,0,0,0,0,0,0,0,0,0,0
NM,LPN,Other,Pending as of 11/03/21,116,145,5,5,1,4,0.8,3,0.6,3,0.6,0,0,0,0
NM,LPN,Reinstatement,2020,15,4,70,7,0.1,4,0.05714285714285714,4,0.05714285714285714,3,0.04285714285714286,1,0.014285714285714285,0,0
NM,LPN,Reinstatement,2021,28,3,43,10,0.23255813953488372,8,0.18604651162790697,6,0.13953488372093023,3,0.06976744186046512,1,0.023255813953488372,0,0
NM,LPN,Reinstatement,Pending as of 11/03/21,126,130.5,4,4,1,4,1,3,0.75,2,0.5,0,0,0,0
NM,LPN,Renewal,2020,2,1,1216,0,0,0,0,0,0,0,0,0,0,0,0
NM,LPN,Renewal,2021,1,0,605,1,0.001652892561983471,1,0.001652892561983471,1,0.001652892561983471,1,0.001652892561983471,1,0.001652892561983471,1,0.001652892561983471
NM,LPN-Provisional,Temporary,2020,16,13,16,1,0.0625,1,0.0625,0,0,0,0,0,0,0,0
NM,LPN-Provisional,Temporary,2021,22,15,9,2,0.2222222222222222,1,0.1111111111111111,0,0,0,0,0,0,0,0
NM,LPN-Temp,Temporary,2020,22,17.5,12,4,0.3333333333333333,0,0,0,0,0,0,0,0,0,0
NM,LPN-Temp,Temporary,2021,21,15,6,1,0.16666666666666666,1,0.16666666666666666,0,0,0,0,0,0,0,0
NM,RN,Endorsement,2020,44,29,1123,533,0.4746215494211932,238,0.21193232413178986,141,0.12555654496883348,83,0.07390917186108638,28,0.024933214603739984,0,0
NM,RN,Endorsement,2021,37,21,961,357,0.37148803329864727,178,0.18522372528616024,107,0.1113423517169615,74,0.07700312174817898,15,0.015608740894901144,0,0
NM,RN,Endorsement,Pending as of 11/03/21,90,84,118,118,1,84,0.711864406779661,50,0.423728813559322,29,0.2457627118644068,0,0,0,0
NM,RN,Exam,2020,54,47,828,666,0.8043478260869565,250,0.30193236714975846,87,0.10507246376811594,36,0.043478260869565216,3,0.0036231884057971015,0,0
NM,RN,Exam,2021,53,48,615,506,0.8227642276422764,203,0.3300813008130081,44,0.07154471544715447,14,0.022764227642276424,4,0.0065040650406504065,0,0
NM,RN,Exam,Pending as of 11/03/21,87,71,55,55,1,40,0.7272727272727273,17,0.3090909090909091,12,0.21818181818181817,2,0.03636363636363636,0,0
NM,RN,Exam-retest,2020,88,70,169,155,0.9171597633136095,106,0.6272189349112426,55,0.3254437869822485,29,0.17159763313609466,11,0.0650887573964497,1,0.005917159763313609
NM,RN,Exam-retest,2021,81,62,90,79,0.8777777777777778,47,0.5222222222222223,26,0.28888888888888886,18,0.2,4,0.044444444444444446,0,0
NM,RN,Exam-retest,Pending as of 11/03/21,85,69,39,39,1,23,0.5897435897435898,14,0.358974358974359,7,0.1794871794871795,2,0.05128205128205128,0,0
NM,RN,Other,2020,131,118,447,435,0.9731543624161074,390,0.87248322147651,316,0.7069351230425056,213,0.47651006711409394,83,0.18568232662192394,3,0.006711409395973154
NM,RN,Other,2021,112,100.5,424,345,0.8136792452830188,304,0.71698113207547165,242,0.5707547169811321,181,0.4268867924528302,50,0.1179245283018868,4,0.009433962264150943
NM,RN,Other,Pending as of 11/03/21,101,97,531,531,1,430,0.8097928436911488,288,0.5423728813559322,179,0.3370998116760829,5,0.009416195856873822,0,0
NM,RN,Reinstatement,2020,18,6,506,66,0.13043478260869565,36,0.07114624505928854,29,0.05731225296442688,22,0.043478260869565216,5,0.009881422924901186,0,0
NM,RN,Reinstatement,2021,18,2,394,52,0.1319796954314721,31,0.07868020304568528,21,0.0532994923857868,13,0.03299492385786802,7,0.017766497461928935,4,0.01015228426395939
NM,RN,Reinstatement,Pending as of 11/03/21,84,70,27,27,1,18,0.6666666666666666,9,0.3333333333333333,4,0.14814814814814814,0,0,0,0
NM,RN,Renewal,2020,3,1,10622,25,0.0023536057239691207,0,0,0,0,0,0,0,0,0,0
NM,RN,Renewal,2021,0,0,10671,7,6.55983506700403e-4,7,6.55983506700403e-4,7,6.55983506700403e-4,7,6.55983506700403e-4,7,6.55983506700403e-4,6,5.62271577171774e-4
NM,RN,Renewal,Pending as of 11/03/21,187,187,1,1,1,1,1,1,1,1,1,1,1,0,0
NM,RN-Provisional,Temporary,2020,21,15,178,32,0.1797752808988764,5,0.028089887640449437,1,0.0056179775280898875,0,0,0,0,0,0
NM,RN-Provisional,Temporary,2021,21,19,214,34,0.1588785046728972,3,0.014018691588785047,0,0,0,0,0,0,0,0
NM,RN-Temp,Temporary,2020,37,24,123,46,0.37398373983739835,23,0.18699186991869918,11,0.08943089430894309,5,0.04065040650406504,2,0.016260162601626018,0,0
NM,RN-Temp,Temporary,2021,19,14,78,15,0.19230769230769232,2,0.02564102564102564,1,0.01282051282051282,1,0.01282051282051282,0,0,0,0
OH,LPN,Endorsement,2020,78,51,389,248,0.6375321336760925,175,0.4498714652956298,121,0.3110539845758355,83,0.2133676092544987,46,0.11825192802056556,2,0.005141388174807198
OH,LPN,Endorsement,2021,137,106,267,217,0.8127340823970037,181,0.6779026217228464,150,0.5617977528089888,118,0.4419475655430712,80,0.299625468164794,8,0.0299625468164794
OH,LPN,Endorsement,Pending as of 09/28/21,124,107,380,322,0.8473684210526315,282,0.7421052631578947,229,0.6026315789473684,171,0.45,109,0.2868421052631579,0,0
OH,LPN,Exam,2020,73,52,3413,2509,0.7351303838265456,1459,0.4274831526516261,857,0.251098740111339,526,0.15411661295048346,222,0.06504541459126868,28,0.008203926164664518
OH,LPN,Exam,2021,79,61,2356,1700,0.7215619694397284,1193,0.5063667232597623,683,0.2898981324278438,388,0.16468590831918506,212,0.0899830220713073,42,0.017826825127334467
OH,LPN,Exam,Pending as of 09/28/21,107,88,1814,1547,0.8528114663726571,1182,0.6515986769570011,888,0.4895259095920617,687,0.3787210584343991,347,0.19128996692392503,0,0
OH,LPN-Temp,Temporary,2020,1,0,347,6,0.01729106628242075,2,0.005763688760806916,1,0.002881844380403458,0,0,0,0,0,0
OH,LPN-Temp,Temporary,2021,7,0,174,2,0.011494252873563218,2,0.011494252873563218,2,0.011494252873563218,2,0.011494252873563218,2,0.011494252873563218,2,0.011494252873563218
OH,RN,Endorsement,2020,85,63,3594,2602,0.7239844184752365,1862,0.5180856983861992,1306,0.3633834168057874,850,0.23650528658875905,401,0.1115748469671675,28,0.0077907623817473565
OH,RN,Endorsement,2021,138,119,3210,2886,0.8990654205607477,2460,0.7663551401869159,2074,0.6461059190031153,1582,0.4928348909657321,845,0.2632398753894081,94,0.029283489096573207
OH,RN,Endorsement,Pending as of 09/28/21,113,102,3517,2989,0.84987205004265,2484,0.7062837645720784,1962,0.5578618140460619,1454,0.4134205288598237,796,0.22632925789024738,0,0
OH,RN,Exam,2020,71,58,10308,8351,0.8101474582848274,4913,0.47662010089251067,2545,0.24689561505626698,1275,0.12369033760186263,387,0.037543655413271246,63,0.006111757857974389
OH,RN,Exam,2021,70,65,9649,7459,0.7730334749714997,5262,0.5453414861643694,2476,0.25660690226966526,1023,0.10602134936262825,353,0.03658410197947974,37,0.0038345942584723804
OH,RN,Exam,Pending as of 09/28/21,116,92,3809,3128,0.8212129167760567,2520,0.6615909687582042,1917,0.5032817012339197,1595,0.4187450774481491,1066,0.27986348122866894,0,0
OH,RN-Temp,Temporary,2020,1,0,4070,24,0.005896805896805897,10,0.002457002457002457,6,0.0014742014742014742,4,9.828009828009828e-4,0,0,0,0
OH,RN-Temp,Temporary,2021,0,0,2033,1,4.918839153959665e-4,1,4.918839153959665e-4,1,4.918839153959665e-4,1,4.918839153959665e-4,1,4.918839153959665e-4,1,4.918839153959665e-4
OK,LPN,Endorsement,2020,23,18,3,1,0.3333333333333333,0,0,0,0,0,0,0,0,0,0
OK,LPN,Endorsement,2021,75,44.5,70,43,0.6142857142857143,28,0.4,21,0.3,14,0.2,11,0.15714285714285714,0,0
OK,LPN,Endorsement,Pending as of 10/20/21,115,94,37,34,0.918918918918919,26,0.7027027027027027,19,0.5135135135135135,13,0.35135135135135137,8,0.21621621621621623,0,0
OK,LPN,Exam,2020,39,42,10,7,0.7,1,0.1,0,0,0,0,0,0,0,0
OK,LPN,Exam,2021,95,80,635,580,0.9133858267716536,418,0.658267716535433,264,0.415748031496063,147,0.231496062992126,68,0.10708661417322834,0,0
OK,LPN,Exam,Pending as of 10/20/21,131,120,220,195,0.8863636363636364,171,0.7772727272727272,146,0.6636363636363637,107,0.4863636363636364,59,0.2681818181818182,0,0
OK,LPN,Exam-retest,2020,46,54,4,3,0.75,1,0.25,0,0,0,0,0,0,0,0
OK,LPN,Exam-retest,2021,100,66,62,47,0.7580645161290323,33,0.532258064516129,23,0.3709677419354839,19,0.3064516129032258,14,0.22580645161290322,0,0
OK,LPN,Exam-retest,Pending as of 10/20/21,146,152,73,72,0.9863013698630136,58,0.7945205479452054,47,0.6438356164383562,44,0.6027397260273972,26,0.3561643835616438,0,0
OK,LPN,Other,2020,49,49,1,1,1,0,0,0,0,0,0,0,0,0,0
OK,LPN,Other,2021,33,16,96,31,0.3229166666666667,17,0.17708333333333334,9,0.09375,5,0.052083333333333336,2,0.020833333333333332,0,0
OK,LPN,Other,Pending as of 10/20/21,128,148,9,9,1,7,0.7777777777777778,7,0.7777777777777778,6,0.6666666666666666,1,0.1111111111111111,0,0
OK,LPN,Reinstatement,2020,14,13,8,1,0.125,0,0,0,0,0,0,0,0,0,0
OK,LPN,Reinstatement,2021,24,10,639,116,0.18153364632237873,61,0.09546165884194054,42,0.06572769953051644,32,0.050078247261345854,16,0.025039123630672927,0,0
OK,LPN,Reinstatement,Pending as of 10/20/21,136,103,61,60,0.9836065573770492,42,0.6885245901639344,33,0.5409836065573771,29,0.47540983606557374,23,0.3770491803278688,0,0
OK,LPN,Renewal,2020,0,0,274,1,0.0036496350364963502,0,0,0,0,0,0,0,0,0,0
OK,LPN,Renewal,2021,2,0,9811,133,0.013556212414636632,66,0.006727143002752013,44,0.004484762001834675,31,0.0031597186831107942,14,0.0014269697278564877,0,0
OK,LPN,Renewal,Pending as of 10/20/21,160,151,41,39,0.9512195121951219,32,0.7804878048780488,28,0.6829268292682927,25,0.6097560975609756,18,0.43902439024390244,0,0
OK,LPN-Temp,Temporary,Pending as of 10/20/21,70,70.5,2,1,0.5,1,0.5,1,0.5,0,0,0,0,0,0
OK,RN,Endorsement,2020,22,20,34,8,0.23529411764705882,0,0,0,0,0,0,0,0,0,0
OK,RN,Endorsement,2021,55,38,544,311,0.5716911764705882,172,0.3161764705882353,99,0.18198529411764705,61,0.11213235294117647,26,0.04779411764705882,0,0
OK,RN,Endorsement,Pending as of 10/20/21,134,114,247,232,0.9392712550607287,185,0.7489878542510121,149,0.6032388663967612,116,0.46963562753036436,83,0.3360323886639676,0,0
OK,RN,Exam,2020,36,30,9,4,0.4444444444444444,2,0.2222222222222222,0,0,0,0,0,0,0,0
OK,RN,Exam,2021,76,77,1614,1546,0.9578686493184635,1096,0.6790582403965304,513,0.31784386617100374,92,0.057001239157372985,5,0.0030978934324659233,0,0
OK,RN,Exam,Pending as of 10/20/21,179,181.5,308,305,0.9902597402597403,289,0.9383116883116883,280,0.9090909090909091,270,0.8766233766233766,156,0.5064935064935064,0,0
OK,RN,Exam-retest,2020,35,34,9,5,0.5555555555555556,0,0,0,0,0,0,0,0,0,0
OK,RN,Exam-retest,2021,51,45,213,176,0.8262910798122066,50,0.2347417840375587,14,0.06572769953051644,8,0.03755868544600939,2,0.009389671361502348,0,0
OK,RN,Exam-retest,Pending as of 10/20/21,128,106,250,234,0.936,187,0.748,149,0.596,106,0.424,75,0.3,0,0
OK,RN,Other,2020,11,7,185,18,0.0972972972972973,2,0.010810810810810811,0,0,0,0,0,0,0,0
OK,RN,Other,2021,18,8,1019,170,0.16683022571148184,62,0.06084396467124632,39,0.038272816486751716,19,0.018645731108930325,4,0.003925417075564278,0,0
OK,RN,Reinstatement,2020,9,3,31,2,0.06451612903225806,1,0.03225806451612903,0,0,0,0,0,0,0,0
OK,RN,Reinstatement,2021,23,9,347,65,0.1873198847262248,30,0.08645533141210375,17,0.04899135446685879,13,0.037463976945244955,6,0.01729106628242075,0,0
OK,RN,Reinstatement,Pending as of 10/20/21,137,130,66,63,0.9545454545454546,46,0.696969696969697,38,0.5757575757575758,33,0.5,25,0.3787878787878788,0,0
OK,RN,Renewal,2020,2,0,8311,353,0.04247382986403562,105,0.012633858741427025,0,0,0,0,0,0,0,0
OK,RN,Renewal,2021,65,0,629,272,0.43243243243243246,216,0.34340222575516693,174,0.2766295707472178,138,0.21939586645468998,87,0.1383147853736089,0,0
OK,RN,Renewal,Pending as of 10/20/21,275,274.5,10,10,1,10,1,10,1,10,1,10,1,0,0
OK,RN-Temp,Temporary,2021,9,5.5,6,0,0,0,0,0,0,0,0,0,0,0,0
OK,RN-Temp,Temporary,Pending as of 10/20/21,147,135,19,19,1,17,0.8947368421052632,16,0.8421052631578947,13,0.6842105263157895,5,0.2631578947368421,0,0
OR,LPN,Endorsement,2020,71,42,220,145,0.6590909090909091,78,0.35454545454545455,55,0.25,33,0.15,17,0.07727272727272727,1,0.004545454545454545
OR,LPN,Endorsement,2021,59,35,285,162,0.5684210526315789,70,0.24561403508771928,42,0.14736842105263157,33,0.11578947368421053,18,0.06315789473684211,2,0.007017543859649123
OR,LPN,Exam,2020,84,59,286,263,0.9195804195804196,137,0.479020979020979,59,0.2062937062937063,41,0.14335664335664336,26,0.09090909090909091,4,0.013986013986013986
OR,LPN,Exam,2021,90,53,227,172,0.7577092511013216,93,0.40969162995594716,58,0.2555066079295154,40,0.1762114537444934,29,0.1277533039647577,9,0.039647577092511016
OR,LPN,Reinstatement,2020,230,203.5,52,41,0.7884615384615384,35,0.6730769230769231,32,0.6153846153846154,29,0.5576923076923077,27,0.5192307692307693,17,0.3269230769230769
OR,LPN,Reinstatement,2021,235,75,84,62,0.7380952380952381,46,0.5476190476190477,39,0.4642857142857143,36,0.42857142857142855,35,0.4166666666666667,25,0.2976190476190476
OR,LPN,Renewal,2020,2,1,2486,4,0.0016090104585679806,4,0.0016090104585679806,3,0.0012067578439259854,2,8.045052292839903e-4,1,4.0225261464199515e-4,0,0
OR,LPN,Renewal,2021,4,2,1807,14,0.00774764803541782,4,0.002213613724405091,2,0.0011068068622025456,2,0.0011068068622025456,2,0.0011068068622025456,2,0.0011068068622025456
OR,RN,Endorsement,2020,57,35,5437,3014,0.5543498252712893,1566,0.28802648519404084,959,0.17638403531359206,637,0.11716019863895531,315,0.05793636196431856,8,0.0014713996689350744
OR,RN,Endorsement,2021,51,31,5583,2880,0.5158516926383665,1228,0.2199534300555257,750,0.13433637829124126,482,0.08633351244850439,265,0.047465520329571916,26,0.004656994447429698
OR,RN,Exam,2020,87,76,1702,1642,0.9647473560517039,1160,0.681551116333725,598,0.35135135135135137,256,0.15041128084606345,80,0.04700352526439483,11,0.006462984723854289
OR,RN,Exam,2021,97,82,1470,1412,0.9605442176870749,1071,0.7285714285714285,604,0.4108843537414966,260,0.17687074829931973,85,0.05782312925170068,28,0.01904761904761905
OR,RN,Reinstatement,2020,221,172.5,544,418,0.7683823529411765,348,0.6397058823529411,319,0.5863970588235294,298,0.5477941176470589,269,0.4944852941176471,146,0.26838235294117646
OR,RN,Reinstatement,2021,211,52,888,588,0.6621621621621622,419,0.47184684684684686,375,0.4222972972972973,354,0.39864864864864863,315,0.3547297297297297,228,0.25675675675675674
OR,RN,Renewal,2020,2,1,28754,22,7.651109410864575e-4,9,3.129999304444599e-4,6,2.086666202963066e-4,4,1.3911108019753774e-4,3,1.043333101481533e-4,1,3.4777770049384435e-5
OR,RN,Renewal,2021,3,2,22392,36,0.001607717041800643,20,8.931761343336906e-4,15,6.698821007502679e-4,14,6.252232940335835e-4,14,6.252232940335835e-4,13,5.805644873168988e-4
PA,LPN,Endorsement,2020,113,82,311,255,0.819935691318328,190,0.6109324758842444,148,0.4758842443729904,109,0.3504823151125402,62,0.19935691318327975,8,0.02572347266881029
PA,LPN,Endorsement,2021,155,126,233,226,0.9699570815450643,190,0.8154506437768241,155,0.6652360515021459,126,0.5407725321888412,74,0.31759656652360513,18,0.07725321888412018
PA,LPN,Endorsement,Pending as of 09/25/21,112,103,170,135,0.7941176470588235,108,0.6352941176470588,94,0.5529411764705883,69,0.40588235294117647,47,0.27647058823529413,0,0
PA,LPN,Exam,2020,119,96,1653,1629,0.985480943738657,1328,0.8033877797943134,887,0.5366001209921355,567,0.3430127041742287,272,0.1645493042952208,29,0.017543859649122806
PA,LPN,Exam,2021,151,111,1468,1454,0.9904632152588556,1228,0.8365122615803815,885,0.6028610354223434,654,0.44550408719346046,359,0.24455040871934605,104,0.07084468664850137
PA,LPN,Exam,Pending as of 09/25/21,86,55,497,365,0.7344064386317908,238,0.4788732394366197,168,0.3380281690140845,123,0.24748490945674045,84,0.16901408450704225,0,0
PA,LPN,Unknown,Pending as of 09/25/21,142,142,1,1,1,1,1,1,1,1,1,0,0,0,0
PA,LPN-Provisional,Temporary,2020,43,33,1252,674,0.5383386581469649,254,0.20287539936102236,128,0.10223642172523961,58,0.0463258785942492,23,0.018370607028753993,1,7.987220447284345e-4
PA,LPN-Provisional,Temporary,2021,45,32,780,401,0.514102564102564,174,0.2230769230769231,72,0.09230769230769231,35,0.04487179487179487,17,0.021794871794871794,4,0.005128205128205128
PA,LPN-Provisional,Temporary,Pending as of 09/25/21,85,42,42,24,0.5714285714285714,19,0.4523809523809524,16,0.38095238095238093,15,0.35714285714285715,7,0.16666666666666666,0,0
PA,LPN-Temp,Temporary,2020,6,2,848,37,0.04363207547169811,15,0.01768867924528302,7,0.008254716981132075,5,0.00589622641509434,1,0.0011792452830188679,0,0
PA,LPN-Temp,Temporary,2021,7,1,639,37,0.057902973395931145,15,0.023474178403755867,7,0.010954616588419406,4,0.006259780907668232,4,0.006259780907668232,0,0
PA,LPN-Temp,Temporary,Pending as of 09/25/21,94,94,1,1,1,1,1,1,1,0,0,0,0,0,0
PA,RN,Endorsement,2020,90,57,4419,3200,0.7241457343290337,2149,0.4863091197103417,1444,0.3267707626159765,1037,0.2346684770310025,617,0.13962434940031682,80,0.018103643358225844
PA,RN,Endorsement,2021,122,90,3989,3788,0.9496114314364502,2794,0.7004261719729256,1992,0.4993732765104036,1439,0.36074204061168214,769,0.19278014539984958,148,0.03710203058410629
PA,RN,Endorsement,Pending as of 09/25/21,97,78,1865,1507,0.8080428954423593,1163,0.6235924932975871,815,0.43699731903485256,578,0.3099195710455764,326,0.17479892761394103,0,0
PA,RN,Exam,2020,112,98,6947,6907,0.9942421189002447,6056,0.8717431985029509,3983,0.573341010508133,2084,0.2999856052972506,707,0.10177054843817475,85,0.012235497336979992
PA,RN,Exam,2021,117,97,6254,6231,0.9963223536936361,5490,0.87783818356252,3588,0.5737128237927727,1885,0.3014070994563479,680,0.10873041253597697,126,0.020147105852254557
PA,RN,Exam,Pending as of 09/25/21,90,80,1001,801,0.8001998001998002,617,0.6163836163836164,469,0.46853146853146854,332,0.33166833166833165,69,0.06893106893106893,0,0
PA,RN,Unknown,Pending as of 09/25/21,142,142,1,1,1,1,1,1,1,1,1,0,0,0,0
PA,RN-Provisional,Temporary,2020,47,41,5133,3308,0.6444574323007988,1409,0.2744983440483148,484,0.09429183713228131,130,0.02532631989090201,27,0.005260081823495032,1,1.948178453146308e-4
PA,RN-Provisional,Temporary,2021,48,43,4473,2885,0.6449809970936732,1339,0.2993516655488486,483,0.107981220657277,106,0.023697742007601164,25,0.00558909009613235,0,0
PA,RN-Provisional,Temporary,Pending as of 09/25/21,96,84,59,39,0.6610169491525424,36,0.6101694915254238,26,0.4406779661016949,19,0.3220338983050847,9,0.15254237288135594,0,0
PA,RN-Temp,Temporary,2020,7,2,4379,225,0.051381593971226304,106,0.024206439826444395,68,0.01552865951130395,50,0.011418131993605847,28,0.0063941539164192734,0,0
PA,RN-Temp,Temporary,2021,5,1,4286,158,0.036864209052729816,65,0.01516565562295847,36,0.008399440037330844,22,0.005132991133924405,9,0.002099860009332711,3,6.999533364442371e-4
PA,RN-Temp,Temporary,Pending as of 09/25/21,85,65.5,6,4,0.6666666666666666,3,0.5,2,0.3333333333333333,2,0.3333333333333333,1,0.16666666666666666,0,0
PA,Volunteer RN,Temporary,2021,6,6,13,0,0,0,0,0,0,0,0,0,0,0,0
PA,Volunteer RN,Temporary,Pending as of 09/25/21,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0
SC,LPN,Endorsement,2020,33,21,256,85,0.33203125,40,0.15625,10,0.0390625,8,0.03125,5,0.01953125,0,0
SC,LPN,Endorsement,2021,36,21,214,81,0.37850467289719625,32,0.14953271028037382,16,0.07476635514018691,8,0.037383177570093455,5,0.02336448598130841,1,0.004672897196261682
SC,LPN,Exam,2020,64,46.5,580,437,0.753448275862069,179,0.3086206896551724,97,0.16724137931034483,62,0.10689655172413794,30,0.05172413793103448,5,0.008620689655172414
SC,LPN,Exam,2021,69,44,403,303,0.7518610421836228,133,0.33002481389578164,78,0.1935483870967742,59,0.14640198511166252,30,0.07444168734491315,4,0.009925558312655087
SC,LPN-Temp,Temporary,2020,9,8.5,6,0,0,0,0,0,0,0,0,0,0,0,0
SC,LPN-Temp,Temporary,2021,16,14,46,5,0.10869565217391304,1,0.021739130434782608,0,0,0,0,0,0,0,0
SC,RN,Endorsement,2020,33,20,2333,844,0.3617659665666524,327,0.14016288041148736,163,0.06986712387483926,88,0.03771967423917703,43,0.018431204457779682,1,4.286326618088298e-4
SC,RN,Endorsement,2021,36,24,2180,871,0.3995412844036697,300,0.13761467889908258,149,0.06834862385321101,95,0.04357798165137615,52,0.023853211009174313,4,0.001834862385321101
SC,RN,Exam,2020,73,62,2526,2341,0.9267616785431513,1320,0.5225653206650831,515,0.20387965162311955,225,0.08907363420427554,81,0.032066508313539195,17,0.006730007917656373
SC,RN,Exam,2021,69,60,2215,1982,0.8948081264108352,1100,0.4966139954853273,387,0.1747178329571106,172,0.07765237020316026,71,0.032054176072234764,10,0.004514672686230248
SC,RN-Temp,Temporary,2020,11,8,53,2,0.03773584905660377,1,0.018867924528301886,0,0,0,0,0,0,0,0
SC,RN-Temp,Temporary,2021,17,9,239,45,0.18828451882845187,7,0.029288702928870293,3,0.012552301255230125,1,0.0041841004184100415,0,0,0,0
TN,LPN,Endorsement,2020,52,41,260,156,0.6,82,0.3153846153846154,38,0.14615384615384616,19,0.07307692307692308,7,0.026923076923076925,1,0.0038461538461538464
TN,LPN,Endorsement,2021,73,63,201,172,0.8557213930348259,111,0.5522388059701493,59,0.2935323383084577,25,0.12437810945273632,5,0.024875621890547265,0,0
TN,LPN,Exam,2020,76,62,1153,1066,0.9245446660884649,586,0.5082393755420642,233,0.202081526452732,143,0.12402428447528187,46,0.0398959236773634,10,0.008673026886383347
TN,LPN,Exam,2021,106,73,729,688,0.943758573388203,461,0.6323731138545954,282,0.3868312757201646,192,0.26337448559670784,98,0.13443072702331962,23,0.03155006858710562
TN,RN,Endorsement,2020,45,31,3170,1598,0.5041009463722398,512,0.16151419558359623,288,0.09085173501577287,181,0.057097791798107256,100,0.031545741324921134,9,0.0028391167192429023
TN,RN,Endorsement,2021,50,36,2948,1871,0.6346675712347354,653,0.22150610583446403,318,0.1078697421981004,169,0.057327001356852106,49,0.01662143826322931,9,0.0030529172320217096
TN,RN,Exam,2020,73,64,3887,3729,0.9593516851041934,2163,0.5564702855672755,636,0.16362233084641112,319,0.0820684332390018,109,0.028042191921790582,15,0.0038590172369436584
TN,RN,Exam,2021,78,70,3626,3454,0.9525648097076669,2375,0.6549917264202979,797,0.21980143408714836,299,0.0824600110314396,124,0.03419746276889134,25,0.006894649751792609
TX,LPN,Endorsement,2020,68,58,275,205,0.7454545454545455,133,0.48363636363636364,89,0.3236363636363636,43,0.15636363636363637,0,0,0,0
TX,LPN,Endorsement,2021,90,73.5,904,673,0.7444690265486725,518,0.5730088495575221,395,0.43694690265486724,239,0.2643805309734513,100,0.11061946902654868,4,0.004424778761061947
TX,LPN,Endorsement,Pending as of 10/01/21,117,102,454,385,0.8480176211453745,315,0.6938325991189427,250,0.5506607929515418,196,0.43171806167400884,113,0.2488986784140969,0,0
TX,LPN,Exam,2020,78,72,1027,1004,0.9776046738072055,679,0.6611489776046738,302,0.2940603700097371,113,0.11002921129503408,5,0.004868549172346641,0,0
TX,LPN,Exam,2021,105,96,2609,2508,0.9612878497508623,2089,0.8006899195093906,1438,0.5511690302798007,799,0.30624760444614796,219,0.08394020697585282,5,0.0019164430816404753
TX,LPN,Exam,Pending as of 10/01/21,105,91,1109,891,0.8034265103697025,706,0.6366095581605049,556,0.5013525698827773,427,0.38503155996393146,199,0.17944093778178538,0,0
TX,LPN,Exam-retest,2020,55,46,162,133,0.8209876543209876,56,0.345679012345679,19,0.11728395061728394,8,0.04938271604938271,0,0,0,0
TX,LPN,Exam-retest,2021,72,55,298,247,0.8288590604026845,127,0.4261744966442953,70,0.2348993288590604,49,0.1644295302013423,18,0.06040268456375839,0,0
TX,RN,Endorsement,2020,67,62,2141,1661,0.7758056982718355,1085,0.5067725361980383,603,0.28164409154600656,280,0.13078000934142925,4,0.0018682858477347033,0,0
TX,RN,Endorsement,2021,84,70,7530,5667,0.752589641434263,4206,0.5585657370517928,2950,0.39176626826029215,1668,0.22151394422310758,645,0.08565737051792828,19,0.0025232403718459494
TX,RN,Endorsement,Pending as of 10/01/21,113,97,2737,2281,0.8333942272561199,1701,0.6214833759590793,1418,0.5180854950675923,1190,0.43478260869565216,743,0.2714651077822433,0,0
TX,RN,Exam,2020,85,84,1704,1666,0.9776995305164319,1427,0.8374413145539906,685,0.40199530516431925,161,0.09448356807511737,5,0.0029342723004694834,0,0
TX,RN,Exam,2021,119,118,11599,11510,0.9923269247348909,10727,0.9248211052676955,8569,0.7387705836710061,5463,0.47098887835158204,771,0.06647124752133805,16,0.001379429261143202
TX,RN,Exam,Pending as of 10/01/21,106,80.5,8348,5959,0.7138236703402012,4591,0.5499520843315764,3992,0.4781983708672736,3359,0.40237182558696694,2158,0.25850503114518447,0,0
TX,RN,Exam-retest,2020,59,52,660,599,0.9075757575757576,241,0.36515151515151517,81,0.12272727272727273,28,0.04242424242424243,3,0.004545454545454545,0,0
TX,RN,Exam-retest,2021,79,53,1520,1276,0.8394736842105263,637,0.41907894736842105,383,0.2519736842105263,281,0.18486842105263157,156,0.10263157894736842,6,0.003947368421052632
TX,RN,Renewal,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
